score.fulltime.home (home 1),score.fulltime.away (home 1),Shots on Goal (home 1),Shots off Goal (home 1),Total Shots (home 1),Blocked Shots (home 1),Shots insidebox (home 1),Shots outsidebox (home 1),Fouls (home 1),Corner Kicks (home 1),Offsides (home 1),Ball Possession (home 1),Yellow Cards (home 1),Red Cards (home 1),Goalkeeper Saves (home 1),Total passes (home 1),Passes accurate (home 1),Passes % (home 1),score.fulltime.home (away 1),score.fulltime.away (away 1),Shots on Goal (away 1),Shots off Goal (away 1),Total Shots (away 1),Blocked Shots (away 1),Shots insidebox (away 1),Shots outsidebox (away 1),Fouls (away 1),Corner Kicks (away 1),Offsides (away 1),Ball Possession (away 1),Yellow Cards (away 1),Red Cards (away 1),Goalkeeper Saves (away 1),Total passes (away 1),Passes accurate (away 1),Passes % (away 1),score.fulltime.home (h2h 1),score.fulltime.away (h2h 1),Shots on Goal (h2h - home 1),Shots off Goal (h2h - home 1),Total Shots (h2h - home 1),Blocked Shots (h2h - home 1),Shots insidebox (h2h - home 1),Shots outsidebox (h2h - home 1),Fouls (h2h - home 1),Corner Kicks (h2h - home 1),Offsides (h2h - home 1),Ball Possession (h2h - home 1),Yellow Cards (h2h - home 1),Red Cards (h2h - home 1),Goalkeeper Saves (h2h - home 1),Total passes (h2h - home 1),Passes accurate (h2h - home 1),Passes % (h2h - home 1),Shots on Goal (h2h - away 1),Shots off Goal (h2h - away 1),Total Shots (h2h - away 1),Blocked Shots (h2h - away 1),Shots insidebox (h2h - away 1),Shots outsidebox (h2h - away 1),Fouls (h2h - away 1),Corner Kicks (h2h - away 1),Offsides (h2h - away 1),Ball Possession (h2h - away 1),Yellow Cards (h2h - away 1),Red Cards (h2h - away 1),Goalkeeper Saves (h2h - away 1),Total passes (h2h - away 1),Passes accurate (h2h - away 1),Passes % (h2h - away 1),score.fulltime.home (home 2),score.fulltime.away (home 2),Shots on Goal (home 2),Shots off Goal (home 2),Total Shots (home 2),Blocked Shots (home 2),Shots insidebox (home 2),Shots outsidebox (home 2),Fouls (home 2),Corner Kicks (home 2),Offsides (home 2),Ball Possession (home 2),Yellow Cards (home 2),Red Cards (home 2),Goalkeeper Saves (home 2),Total passes (home 2),Passes accurate (home 2),Passes % (home 2),score.fulltime.home (away 2),score.fulltime.away (away 2),Shots on Goal (away 2),Shots off Goal (away 2),Total Shots (away 2),Blocked Shots (away 2),Shots insidebox (away 2),Shots outsidebox (away 2),Fouls (away 2),Corner Kicks (away 2),Offsides (away 2),Ball Possession (away 2),Yellow Cards (away 2),Red Cards (away 2),Goalkeeper Saves (away 2),Total passes (away 2),Passes accurate (away 2),Passes % (away 2),score.fulltime.home (h2h 2),score.fulltime.away (h2h 2),Shots on Goal (h2h - home 2),Shots off Goal (h2h - home 2),Total Shots (h2h - home 2),Blocked Shots (h2h - home 2),Shots insidebox (h2h - home 2),Shots outsidebox (h2h - home 2),Fouls (h2h - home 2),Corner Kicks (h2h - home 2),Offsides (h2h - home 2),Ball Possession (h2h - home 2),Yellow Cards (h2h - home 2),Red Cards (h2h - home 2),Goalkeeper Saves (h2h - home 2),Total passes (h2h - home 2),Passes accurate (h2h - home 2),Passes % (h2h - home 2),Shots on Goal (h2h - away 2),Shots off Goal (h2h - away 2),Total Shots (h2h - away 2),Blocked Shots (h2h - away 2),Shots insidebox (h2h - away 2),Shots outsidebox (h2h - away 2),Fouls (h2h - away 2),Corner Kicks (h2h - away 2),Offsides (h2h - away 2),Ball Possession (h2h - away 2),Yellow Cards (h2h - away 2),Red Cards (h2h - away 2),Goalkeeper Saves (h2h - away 2),Total passes (h2h - away 2),Passes accurate (h2h - away 2),Passes % (h2h - away 2)
4,0,7,3,11,1,9,2,13,4,2,0.5,1,0,0,488,387,0.79,4,0,7,10,22,5,15,7,14,8,3,0.67,1,0,1,630,567,0.9,3,1,4,5,14,5,10,4,20,4,4,0.35,3,0,4,311,204,0.66,8,5,19,6,12,7,6,4,3,0.65,1,0,3,627,517,0.82,1,1,2,8,14,4,9,5,16,5,0,0.38,2,0,5,372,270,0.73,1,1,2,5,7,0,4,3,10,1,0,0.41,3,0,3,380,268,0.71,0,4,2,6,13,5,6,7,14,3,3,0.36,1,0,4,329,234,0.71,8,5,14,1,13,1,7,6,1,0.64,0,0,2,598,508,0.85
1,0,3,5,9,1,5,4,9,8,1,0.66,2,1,4,485,405,0.84,2,1,3,3,8,2,5,3,12,3,5,0.48,0,0,3,534,459,0.86,1,1,6,2,9,1,7,2,12,3,0,0.38,4,0,3,378,271,0.72,4,4,9,1,8,1,14,7,6,0.62,2,1,5,617,514,0.83,1,0,4,6,10,0,5,5,10,5,4,0.39,2,0,4,365,271,0.74,2,1,5,3,9,1,5,4,16,5,4,0.61,0,0,0,542,439,0.81,3,1,8,5,16,3,9,7,18,7,0,0.41,2,0,4,350,276,0.79,5,3,12,4,8,4,14,4,1,0.59,2,1,4,506,432,0.85
1,2,8,8,21,5,14,7,10,11,1,0.67,1,0,1,595,517,0.87,2,0,2,4,9,3,7,2,8,1,4,0.53,3,0,3,539,472,0.88,2,0,4,5,12,3,6,6,9,4,2,0.33,2,0,0,282,222,0.79,0,10,13,3,6,7,4,4,2,0.67,3,0,2,593,522,0.88,0,5,10,5,18,3,14,4,7,2,2,0.56,0,0,2,489,396,0.81,1,1,6,4,13,3,8,5,9,5,2,0.64,2,0,6,708,628,0.89,1,1,10,6,19,3,11,8,12,9,4,0.42,4,0,3,415,343,0.83,4,7,12,1,11,1,11,3,2,0.58,1,1,9,565,503,0.89
0,1,3,6,11,2,3,8,10,4,5,0.5,2,0,1,427,310,0.73,2,2,2,6,9,1,8,1,14,6,2,0.26,6,0,2,229,143,0.62,0,1,3,2,6,1,4,2,0,5,0,0.44,3,0,0,457,372,0.81,0,5,11,6,2,9,0,5,0,0.56,2,0,2,575,505,0.88,1,1,6,8,18,4,8,10,13,11,2,0.45,0,0,3,395,321,0.81,2,1,5,2,10,3,7,3,19,8,6,0.44,3,0,3,330,234,0.71,2,0,3,6,12,3,4,8,0,6,4,0.54,3,0,2,492,412,0.84,2,2,6,2,3,3,0,1,0,0.46,2,0,1,423,333,0.79
1,2,7,7,16,2,3,13,12,3,1,0.45,0,0,1,456,390,0.86,2,1,3,3,8,2,5,3,12,3,5,0.48,0,0,3,534,459,0.86,2,0,2,5,9,2,4,5,11,2,0,0.37,2,0,10,365,316,0.87,12,10,28,6,15,13,18,7,9,0.63,1,0,2,642,581,0.9,2,1,3,3,9,3,6,3,9,3,3,0.63,3,0,5,521,446,0.86,2,1,5,3,9,1,5,4,16,5,4,0.61,0,0,0,542,439,0.81,2,1,6,3,11,2,8,3,18,4,2,0.41,4,0,4,345,262,0.76,6,7,17,4,12,5,16,8,6,0.59,2,0,4,483,405,0.84
1,3,2,3,8,3,4,4,16,4,0,0.4,3,0,7,399,298,0.75,4,0,7,7,16,2,10,6,8,3,1,0.66,1,0,2,769,687,0.89,5,1,5,5,11,1,6,5,7,3,5,0.4,1,0,4,455,386,0.85,9,4,14,1,12,2,6,1,1,0.6,1,0,4,698,606,0.87,1,0,2,4,12,6,9,3,16,7,0,0.53,3,0,1,444,354,0.8,2,0,6,7,18,5,13,5,8,11,0,0.8,4,0,2,817,745,0.91,1,3,1,7,13,5,11,2,12,7,2,0.26,2,0,3,230,149,0.65,6,4,14,4,8,6,11,8,1,0.74,1,0,0,677,592,0.87
1,2,1,5,6,0,3,3,0,3,2,0.41,2,0,1,381,285,0.75,1,1,7,3,12,2,7,5,0,6,3,0.59,1,0,4,455,358,0.79,1,3,5,4,14,5,7,7,0,9,0,0.46,3,0,3,457,374,0.82,7,1,10,2,9,1,0,8,1,0.54,1,0,4,537,442,0.82,0,4,4,6,15,5,6,9,0,7,0,0.41,6,1,4,411,317,0.77,1,0,1,1,7,5,6,1,0,5,3,0.46,0,0,1,428,325,0.76,4,0,3,3,10,4,3,7,0,3,4,0.41,0,0,5,403,337,0.84,9,4,16,3,11,5,0,2,1,0.59,0,0,3,608,535,0.88
1,2,4,2,7,1,4,3,10,7,1,0.48,3,0,3,418,330,0.79,1,1,4,2,12,6,7,5,20,6,0,0.55,4,0,4,501,398,0.79,1,0,3,7,14,4,7,7,18,11,2,0.41,1,0,1,318,247,0.78,1,2,8,5,7,1,14,6,1,0.59,3,0,2,472,388,0.82,2,2,2,1,3,0,3,0,16,2,5,0.31,3,0,4,257,155,0.6,4,0,9,9,25,7,16,10,14,9,6,0.5,1,0,5,488,426,0.87,3,0,1,3,7,3,5,2,0,4,0,0.5,4,1,0,463,383,0.83,3,6,9,0,8,1,0,3,4,0.5,0,0,1,478,408,0.85
1,0,4,6,13,3,8,5,0,4,2,0.48,1,0,4,301,173,0.57,1,0,2,3,8,3,7,1,0,9,3,0.61,4,0,5,616,515,0.84,1,2,2,7,13,4,7,6,0,4,3,0.47,3,0,0,447,346,0.77,2,4,10,4,7,3,0,4,2,0.53,2,0,2,520,427,0.82,3,2,6,5,13,2,8,5,0,6,4,0.42,0,0,3,344,233,0.68,0,4,8,3,11,0,7,4,0,2,3,0.59,1,0,4,604,524,0.87,1,0,2,1,4,1,3,1,0,5,3,0.36,4,0,6,331,225,0.68,7,9,21,5,12,9,0,6,6,0.64,1,0,2,606,517,0.85
4,0,0,2,5,3,2,3,11,2,1,0.5,4,0,3,478,372,0.78,1,3,11,1,15,3,12,3,12,10,2,0.6,3,0,1,602,506,0.84,3,1,9,2,13,2,9,4,14,3,4,0.29,3,0,2,241,157,0.65,5,6,15,4,11,4,7,6,5,0.71,1,0,8,625,514,0.82,1,4,2,5,12,5,6,6,9,3,1,0.49,2,1,3,425,338,0.8,1,1,6,3,14,5,12,2,11,7,4,0.62,1,0,1,633,533,0.84,1,3,4,11,21,6,13,8,13,3,1,0.47,2,0,3,376,297,0.79,6,3,15,6,11,4,15,5,0,0.53,2,0,3,425,335,0.79
3,0,2,11,27,14,14,13,6,10,1,0.58,1,0,2,456,362,0.79,1,1,6,7,15,2,10,5,17,12,1,0.53,2,0,1,467,375,0.8,3,0,3,6,12,3,8,4,11,5,3,0.34,3,0,7,285,196,0.69,11,8,27,8,22,5,10,8,2,0.66,0,0,3,593,506,0.85,1,1,2,3,8,3,6,2,14,5,0,0.57,1,0,2,472,383,0.81,1,1,4,6,11,1,7,4,16,4,6,0.59,1,0,1,559,464,0.83,1,3,6,3,12,3,5,7,15,1,1,0.31,3,0,4,296,217,0.73,7,2,12,3,10,2,11,5,1,0.69,2,0,6,643,565,0.88
2,1,4,4,12,4,9,3,8,7,1,0.49,3,0,5,469,364,0.78,1,0,2,4,7,1,3,4,12,2,6,0.36,2,0,4,318,228,0.72,0,3,5,3,11,3,8,3,15,4,1,0.47,2,0,3,440,344,0.78,3,5,16,8,6,10,16,7,1,0.53,2,0,2,490,395,0.81,4,1,8,4,17,5,14,3,15,3,1,0.28,3,0,2,247,154,0.62,1,3,7,6,17,4,12,5,14,3,3,0.35,2,0,3,257,133,0.52,3,2,3,3,10,4,8,2,14,3,5,0.54,2,0,3,509,431,0.85,6,5,18,7,12,6,17,6,1,0.46,5,1,0,423,326,0.77
2,0,4,2,6,0,5,1,7,3,3,0.2,3,0,6,204,133,0.65,4,0,7,3,11,1,9,2,13,4,2,0.5,1,0,0,488,387,0.79,1,3,5,1,9,3,7,2,9,1,1,0.42,0,0,2,386,286,0.74,3,6,15,6,8,7,9,8,4,0.58,2,0,2,533,433,0.81,1,3,5,1,9,3,7,2,9,1,1,0.42,0,0,2,386,286,0.74,1,1,2,8,14,4,9,5,16,5,0,0.38,2,0,5,372,270,0.73,2,0,7,12,24,5,14,10,9,5,3,0.54,1,0,1,419,289,0.69,3,4,12,5,7,5,18,4,2,0.46,4,0,7,364,238,0.65
3,2,5,9,17,3,10,7,3,2,2,0.39,1,0,1,353,263,0.75,4,0,2,1,6,3,2,4,12,2,0,0.34,1,0,3,387,315,0.81,0,2,3,12,17,2,10,7,7,6,0,0.36,3,1,5,302,225,0.75,5,8,19,6,15,4,11,6,0,0.64,4,0,1,548,455,0.83,1,3,1,6,11,4,5,6,11,3,1,0.49,4,1,8,431,364,0.84,1,1,7,6,19,6,11,8,11,9,3,0.53,0,0,1,423,333,0.79,1,3,2,10,16,4,9,7,21,9,3,0.54,3,0,1,395,319,0.81,4,4,9,1,6,3,6,5,1,0.46,1,0,1,334,242,0.72
5,0,2,3,5,0,3,2,8,1,0,0.29,1,0,2,327,248,0.76,2,2,6,7,16,3,10,6,8,6,2,0.69,1,0,0,575,469,0.82,1,1,6,3,10,1,7,3,15,6,2,0.43,4,0,5,301,188,0.62,7,4,14,3,7,7,14,6,5,0.57,4,0,5,401,294,0.73,2,1,7,7,19,5,15,4,11,8,0,0.37,1,0,2,307,229,0.75,3,0,2,7,9,0,2,7,7,2,5,0.42,1,0,5,423,345,0.82,2,3,4,4,8,0,6,2,12,0,4,0.36,2,0,3,241,128,0.53,5,4,13,4,7,6,15,5,2,0.64,1,0,1,422,321,0.76
1,0,3,5,9,1,7,2,12,4,4,0.41,2,0,1,374,285,0.76,4,1,6,9,17,2,11,6,7,5,0,0.61,0,0,1,648,561,0.87,3,3,5,3,11,3,6,5,11,4,2,0.32,2,0,4,278,216,0.78,7,9,28,12,15,13,7,12,1,0.68,1,0,2,590,519,0.88,3,3,7,1,8,0,7,1,16,2,3,0.38,3,0,6,321,250,0.78,1,2,3,1,6,2,2,4,14,4,1,0.37,6,1,4,340,285,0.84,1,2,4,3,11,4,6,5,16,4,1,0.34,1,0,4,302,242,0.8,6,11,24,7,14,10,10,7,2,0.66,3,0,3,591,533,0.9
4,0,1,3,5,1,1,4,10,1,1,0.33,3,0,4,309,225,0.73,4,1,3,9,16,4,13,3,10,6,5,0.72,2,0,4,628,534,0.85,8,0,1,2,5,2,3,2,12,2,3,0.38,2,0,3,361,268,0.74,12,6,21,3,17,4,11,9,3,0.62,1,0,1,604,539,0.89,1,3,4,4,18,10,9,9,20,8,2,0.65,7,1,4,502,379,0.75,8,0,12,6,21,3,17,4,11,9,3,0.62,1,0,1,604,539,0.89,5,0,1,4,7,2,5,2,5,2,2,0.25,0,0,9,271,203,0.75,14,7,24,3,16,8,3,9,3,0.75,0,0,1,822,741,0.9
1,1,7,2,15,6,9,6,0,12,0,0.42,2,0,4,367,256,0.7,3,3,6,3,11,2,9,2,0,4,1,0.61,0,0,4,566,481,0.85,3,3,6,6,22,10,12,10,0,9,4,0.59,2,0,1,535,423,0.79,5,5,14,4,11,3,0,3,5,0.41,0,0,3,378,271,0.72,3,2,8,3,17,6,10,7,0,5,2,0.51,3,0,2,485,385,0.79,4,0,12,4,19,3,14,5,0,8,1,0.69,1,0,2,773,681,0.88,0,0,8,4,15,3,11,4,13,8,4,0.35,4,0,5,351,250,0.71,5,9,19,5,10,9,2,7,5,0.65,1,0,8,667,564,0.85
0,4,6,6,17,5,10,7,16,8,0,0.44,2,0,0,399,322,0.81,2,0,6,8,17,3,12,5,19,11,6,0.53,2,0,0,392,326,0.83,1,1,4,2,9,3,8,1,18,7,1,0.55,3,0,1,438,335,0.76,2,5,13,6,8,5,13,7,1,0.45,4,0,3,360,261,0.73,1,2,4,2,9,3,6,3,7,0,2,0.26,2,0,3,290,223,0.77,1,2,2,2,5,1,4,1,8,7,1,0.43,4,1,2,337,253,0.75,1,0,0,8,15,7,6,9,11,4,1,0.65,0,0,1,560,472,0.84,2,5,12,5,9,3,16,2,1,0.35,3,0,0,313,232,0.74
0,1,3,6,13,4,8,5,8,8,0,0.64,1,0,2,629,555,0.88,4,1,3,0,4,1,3,1,10,3,2,0.33,2,0,5,276,206,0.75,3,2,5,4,18,9,13,5,16,12,1,0.58,1,0,0,563,492,0.87,2,0,2,0,2,0,11,2,1,0.42,3,0,2,412,336,0.82,1,2,4,6,13,3,9,4,13,4,2,0.57,3,0,1,448,378,0.84,4,0,0,4,6,2,4,2,13,4,1,0.35,2,0,1,307,228,0.74,0,1,4,4,8,0,5,3,9,1,2,0.35,2,0,2,311,226,0.73,2,6,15,7,6,9,18,6,2,0.65,2,1,3,585,504,0.86
0,1,2,7,10,1,5,5,10,3,0,0.35,0,0,5,328,236,0.72,1,2,4,1,7,2,5,2,15,1,3,0.35,3,0,2,292,207,0.71,1,3,3,8,13,2,10,3,15,5,1,0.45,5,0,3,407,315,0.77,6,2,10,2,8,2,7,6,1,0.55,1,0,2,472,371,0.79,0,4,1,4,10,5,8,2,12,3,1,0.7,2,0,0,668,569,0.85,2,2,5,6,12,1,9,3,11,3,3,0.3,0,0,4,288,199,0.69,3,0,1,2,5,2,2,3,14,4,0,0.5,3,0,4,496,409,0.82,7,7,17,3,10,7,15,5,2,0.5,2,0,1,498,424,0.85
2,2,3,6,12,3,6,6,17,4,4,0.45,2,0,4,407,314,0.77,3,2,5,4,15,6,8,7,10,8,0,0.4,3,0,0,364,293,0.8,1,2,1,0,3,2,2,1,9,2,1,0.37,1,1,4,395,308,0.78,6,15,25,4,10,15,13,5,0,0.63,1,0,0,656,579,0.88,0,1,5,6,12,1,10,2,17,6,1,0.59,2,0,5,514,403,0.78,0,1,1,2,5,2,2,3,13,3,1,0.46,3,0,2,438,352,0.8,3,2,4,2,8,2,4,4,12,1,0,0.46,3,0,1,364,287,0.79,4,4,11,3,10,1,14,4,6,0.54,2,0,2,440,364,0.83
2,1,3,3,10,4,6,4,13,4,2,0.52,3,0,3,357,244,0.68,1,1,4,5,11,2,8,3,10,5,3,0.58,2,0,0,562,507,0.9,0,0,3,7,15,5,9,6,9,5,1,0.4,2,0,4,336,241,0.72,4,7,13,2,8,5,18,5,0,0.6,4,0,3,513,416,0.81,1,1,1,6,13,6,4,9,9,4,1,0.52,3,0,5,478,400,0.84,1,2,5,8,21,8,10,11,10,12,2,0.63,3,1,1,574,508,0.89,1,0,1,4,9,4,3,6,17,3,4,0.44,4,0,3,431,368,0.85,4,14,22,4,14,8,15,10,0,0.56,1,0,1,562,488,0.87
2,1,2,4,10,4,7,3,12,1,4,0.65,3,0,1,577,489,0.85,3,0,6,3,13,4,7,6,11,4,2,0.58,1,0,6,546,468,0.86,3,2,3,8,12,1,5,7,9,2,1,0.54,1,0,7,484,371,0.77,10,4,15,1,9,6,16,6,1,0.46,1,0,1,407,309,0.76,0,1,8,6,19,5,9,10,13,4,1,0.67,3,0,1,649,557,0.86,1,2,2,3,7,2,5,2,18,4,1,0.56,1,0,5,422,330,0.78,2,1,4,0,7,3,4,3,19,4,2,0.53,6,0,3,484,370,0.76,4,7,14,3,11,3,15,3,1,0.47,1,0,2,407,280,0.69
2,2,2,6,9,1,8,1,14,6,2,0.26,6,0,2,229,143,0.62,0,2,5,8,17,4,10,7,15,6,6,0.39,1,0,3,336,262,0.78,0,0,2,4,8,2,6,2,15,6,1,0.37,5,1,2,303,189,0.62,2,8,13,3,10,3,16,7,1,0.63,1,0,2,532,425,0.8,2,1,5,2,10,3,7,3,19,8,6,0.44,3,0,3,330,234,0.71,1,0,1,5,7,1,5,2,16,3,2,0.62,4,0,3,447,345,0.77,0,1,3,5,9,1,5,4,0,7,1,0.58,4,1,2,447,321,0.72,3,6,12,3,7,5,0,5,2,0.42,5,0,3,327,208,0.64
1,2,3,6,12,3,7,5,0,8,1,0.59,2,0,0,548,452,0.82,2,1,4,4,13,5,8,5,0,8,3,0.62,0,0,1,548,458,0.84,0,4,2,5,11,4,6,5,0,4,2,0.45,0,0,3,459,384,0.84,7,8,15,0,10,5,0,4,4,0.55,1,0,2,557,470,0.84,0,4,2,5,11,4,6,5,0,4,2,0.45,0,0,3,459,384,0.84,0,4,7,8,15,0,10,5,0,4,4,0.55,1,0,2,557,470,0.84,5,1,1,3,5,1,1,4,0,7,1,0.46,1,0,6,451,355,0.79,11,5,16,0,12,4,0,1,2,0.54,2,0,0,566,470,0.83
2,0,3,5,13,5,5,8,15,6,3,0.47,4,0,0,480,403,0.84,2,0,2,7,9,0,4,5,10,3,2,0.32,0,0,4,384,325,0.85,3,4,5,3,11,3,7,4,16,6,2,0.56,2,0,1,527,444,0.84,4,3,9,2,6,3,12,5,0,0.44,2,0,1,420,340,0.81,4,0,5,2,8,1,5,3,13,5,4,0.65,1,0,0,587,508,0.87,2,5,4,0,8,4,5,3,7,3,2,0.42,0,0,8,429,348,0.81,3,0,5,6,17,6,13,4,16,8,2,0.67,1,0,2,614,541,0.88,2,4,6,0,3,3,9,3,1,0.33,1,1,2,293,205,0.7
4,0,7,10,22,5,15,7,14,8,3,0.67,1,0,1,630,567,0.9,2,1,8,6,16,2,15,1,12,5,9,0.51,2,0,3,490,382,0.78,2,0,4,12,23,7,12,11,10,6,1,0.67,2,0,3,570,453,0.79,5,1,7,1,6,1,7,4,0,0.33,1,0,4,280,179,0.64,1,1,2,5,7,0,4,3,10,1,0,0.41,3,0,3,380,268,0.71,1,3,3,7,11,1,7,4,16,3,0,0.44,4,0,6,381,289,0.76,2,1,5,4,12,3,7,5,10,4,1,0.43,2,0,4,407,313,0.77,5,4,10,1,5,5,15,1,3,0.57,3,0,3,523,432,0.83
1,0,6,8,17,3,6,11,29,3,3,0.34,7,0,3,260,193,0.74,1,0,3,5,9,1,5,4,9,8,1,0.66,2,1,4,485,405,0.84,1,0,6,8,17,3,6,11,29,3,3,0.34,7,0,3,260,193,0.74,3,5,9,1,5,4,9,8,1,0.66,2,1,4,485,405,0.84,1,2,6,5,16,5,5,11,19,6,1,0.44,5,0,0,343,258,0.75,1,0,4,6,10,0,5,5,10,5,4,0.39,2,0,4,365,271,0.74,1,0,0,7,9,2,3,6,12,3,3,0.53,3,0,5,484,378,0.78,6,5,15,4,8,7,11,5,0,0.47,3,0,0,434,327,0.75
0,2,3,6,11,2,9,2,10,8,2,0.49,2,0,1,489,407,0.83,1,2,8,8,21,5,14,7,10,11,1,0.67,1,0,1,595,517,0.87,1,0,2,5,8,1,4,4,11,6,3,0.36,2,0,2,336,263,0.78,3,10,18,5,15,3,6,11,1,0.64,1,0,2,606,522,0.86,0,3,5,6,15,4,11,4,14,4,3,0.4,3,0,5,321,244,0.76,0,5,10,5,18,3,14,4,7,2,2,0.56,0,0,2,489,396,0.81,1,0,1,3,6,2,3,3,13,3,1,0.51,2,0,1,473,368,0.78,2,7,11,2,8,3,13,6,3,0.49,0,0,1,476,385,0.81
1,3,6,4,12,2,7,5,13,4,1,0.56,3,0,0,484,406,0.84,0,0,6,7,18,5,9,9,7,12,3,0.64,0,0,1,611,513,0.84,1,2,4,4,9,1,5,4,8,4,1,0.41,1,0,6,381,267,0.7,7,8,20,5,9,11,8,9,3,0.59,0,0,2,546,439,0.8,1,4,6,6,13,1,12,1,17,4,0,0.56,0,0,5,431,341,0.79,1,1,2,5,8,1,3,5,13,1,0,0.47,3,0,6,389,299,0.77,0,3,2,3,9,4,8,1,15,2,1,0.56,1,0,1,494,393,0.8,4,4,10,2,5,5,12,5,5,0.44,0,0,2,382,280,0.73
4,1,2,3,6,1,2,4,9,0,2,0.39,3,0,2,409,327,0.8,1,2,3,6,11,2,5,6,12,1,2,0.62,1,0,0,633,544,0.86,0,1,3,8,14,3,6,8,13,4,1,0.44,3,1,6,363,286,0.79,7,8,15,0,7,8,13,7,1,0.56,3,0,3,438,357,0.82,2,1,5,6,13,2,9,4,21,6,1,0.35,3,0,2,240,157,0.65,1,0,3,3,11,5,6,5,20,6,1,0.45,3,0,4,418,367,0.88,1,1,3,5,13,5,10,4,18,5,1,0.47,2,0,3,429,346,0.81,4,5,15,6,8,7,13,5,1,0.53,2,1,3,494,409,0.83
3,0,6,3,13,4,9,4,13,7,2,0.42,2,0,3,388,289,0.74,0,1,3,6,11,2,3,8,10,4,5,0.5,2,0,1,427,310,0.73,0,0,3,2,7,2,5,2,13,2,0,0.38,2,0,2,355,248,0.7,2,4,11,5,7,4,13,6,1,0.62,1,0,3,564,447,0.79,2,1,1,5,10,4,6,4,19,6,0,0.39,3,0,3,323,202,0.63,1,1,6,8,18,4,8,10,13,11,2,0.45,0,0,3,395,321,0.81,2,0,2,7,15,6,9,6,15,6,0,0.41,1,0,2,395,292,0.74,4,5,12,3,5,7,10,3,5,0.59,1,0,3,597,499,0.84
2,1,4,5,10,1,6,4,12,3,0,0.48,4,0,3,415,337,0.81,1,2,5,8,14,1,10,4,12,7,2,0.53,2,0,5,459,381,0.83,2,1,2,3,7,2,6,1,12,4,3,0.39,3,0,2,347,266,0.77,4,4,13,5,9,4,15,9,9,0.61,1,0,1,539,459,0.85,2,0,1,1,5,3,2,3,17,7,0,0.45,5,0,0,353,274,0.78,3,1,11,8,20,1,13,7,9,8,1,0.59,4,0,2,431,344,0.8,2,0,5,9,17,3,12,5,16,4,0,0.42,3,0,1,344,258,0.75,1,9,13,3,4,9,19,4,0,0.58,5,0,3,466,390,0.84
2,1,3,1,9,5,4,5,11,5,2,0.34,2,0,11,284,237,0.83,2,3,4,3,9,2,7,2,16,5,4,0.46,4,1,6,294,205,0.7,2,0,1,5,8,2,4,4,15,4,0,0.48,2,0,4,347,252,0.73,6,7,15,2,9,6,17,3,1,0.52,3,0,1,395,299,0.76,0,1,1,7,11,3,6,5,15,3,0,0.58,2,0,4,434,333,0.77,2,0,9,9,21,3,14,7,17,8,2,0.46,1,0,4,370,272,0.74,2,3,5,5,17,7,11,6,11,6,4,0.4,2,0,2,396,269,0.68,5,3,12,4,8,4,11,4,2,0.6,1,0,4,596,497,0.83
2,3,8,10,20,2,11,9,15,4,1,0.54,4,1,1,347,265,0.76,3,5,5,9,19,5,11,8,8,6,5,0.43,1,0,5,408,336,0.82,1,1,2,2,6,2,3,3,15,2,10,0.41,3,0,4,285,209,0.73,5,7,20,8,15,5,13,12,5,0.59,2,0,1,400,317,0.79,1,2,7,4,14,3,7,7,20,3,1,0.55,4,0,3,399,293,0.73,1,1,1,7,10,2,6,4,11,3,0,0.42,3,0,4,410,321,0.78,1,1,4,3,9,2,6,3,15,7,0,0.56,2,0,5,420,336,0.8,6,10,18,2,11,7,16,6,2,0.44,4,0,3,331,244,0.74
3,5,10,6,17,1,9,8,12,5,1,0.57,1,0,2,551,463,0.84,1,1,6,2,11,3,5,6,13,7,2,0.48,1,0,0,443,357,0.81,2,2,2,2,5,1,2,3,13,6,3,0.47,6,1,8,428,321,0.75,11,11,29,7,23,6,12,10,6,0.53,3,0,0,466,382,0.82,1,2,6,6,13,1,8,5,13,4,3,0.47,2,0,3,423,328,0.78,3,0,4,3,13,6,5,8,13,5,2,0.44,4,0,3,328,231,0.7,4,0,2,2,7,3,4,3,8,4,1,0.54,2,0,5,483,392,0.81,10,4,16,2,8,8,11,8,7,0.46,1,0,2,418,329,0.79
2,1,6,8,18,4,13,5,10,3,2,0.52,1,0,2,587,499,0.85,2,2,4,9,15,2,8,7,10,4,0,0.74,2,0,0,681,597,0.88,2,0,2,8,15,5,9,7,16,8,2,0.6,2,0,0,667,591,0.89,0,2,3,1,2,1,15,0,1,0.4,1,0,1,433,362,0.84,0,2,5,5,17,7,10,7,12,4,5,0.61,4,0,5,557,458,0.82,1,0,4,1,9,4,3,6,17,3,0,0.61,5,0,3,583,495,0.85,1,1,4,3,10,3,4,6,12,2,2,0.67,3,0,6,553,459,0.83,7,8,17,2,9,8,17,8,1,0.33,2,0,3,268,199,0.74
